Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
2022-01-13,0343,LS09,H60,1600,NZY,Green,No,San Diego,California
2022-01-13,0347,N138ME,C172,1000,CCR,Green,No,Concord,California
2022-01-13,0352,BXR1461,C208,7000,ZOA,Blue,No,Fremont,California
2022-01-13,0400,N5CA,P28A,1900,ZLA,Green,No,Palmsdale,California
2022-01-13,0407,N424CM,C25C,9000,SGF,Green,No,Springfield,Missouri
2022-01-13,0426,LN90FC,C310,8000,ZID,Green,No,Indianapolis,Indiana
2022-01-13,0447,JIA5410,CRJ7,2300,TUL,Green,No,Tulsa,Oklahoma
2022-01-13,0453,DAL1223,B739,10000,GSO,Green,No,Greensboro,North Carolina
2022-01-13,0725,MDUSA97,B762,13000,OKC,Green,No,Oklahoma City,Oklahoma
2022-01-13,0805,ASA894,B737,3000,SAN,Green,No,San Diego,California
2022-01-13,1025,N816LF,EC35,2000,P80,Blue,No,Portland,Oregon
2022-01-13,1138,SWQ3549,B733,4000,ZHU,Green,No,Houston,Texas
2022-01-13,1320,BTQ651,PC12,15500,ROW,Blue,No,Roswell,New Mexico
2022-01-13,2216,SWA3036,B38M,5800,ALB,Green,No,Albuquerque,New York
2022-01-13,2225,WIG7124,C208,4000,ZSU,Green,No,San Juan,Puerto Rico
2022-01-13,2233,UAL2346,B738,500,EWR,Green,No,Newark,New Jersey
2022-01-13,2235,BEZ402,C208,4000,ZSU,Green,No,San Juan,Puerto Rico
2022-01-13,2323,UCA4272,E145,5200,GSP,Green,No,Greer,South Carolina
2022-01-13,2351,PAT23,HELO,1200,DCA,Green,No,Washington,District of Columbia
2022-01-14,0017,TETON33,C130,22000,ZME,Green,No,Memphis,Tennessee
2022-01-14,0100,N682RS,C650,4000,RSW,Green,No,Fort Myers,Florida
2022-01-14,0100,N810FS,C172,4500,RSW,Green,No,Fort Myers,Florida
2022-01-14,0112,BLZR293,HAWK,2000,I90,Blue,No,Houston,Texas
2022-01-14,0113,UPS2296,A306,7000,CAE,Green,No,Columbia,South Carolina
2022-01-14,0135,N97058,C182,4000,NIP,Green,No,Jacksonville,Florida
2022-01-14,0146,FDY449,C208,9000,ZFW,Green,No,Fort Worth,Texas
2022-01-14,0150,N375MT,S22T,6500,ZME,Green,No,Memphis,Tennessee
2022-01-14,0209,N342BL,C56X,9000,D01,Green,No,Denver,Colorado
2022-01-14,0212,AAL1857,B738,6000,D10,Green,No,Dallas-Fort Worth,Texas
2022-01-14,0225,REH002,EC35,1000,SCK,Blue,No,Stockton,California
2022-01-14,0245,ASA1045,A320,2500,SEA,Green,No,Seattle,Washington
2022-01-14,0250,UPS797,A306,9000,ELP,Green,No,El Paso,Texas
2022-01-14,0317,SWA3015,B737,1200,SNA,Green,No,Santa Ana,California
2022-01-14,0323,DAL866,B738,11000,S56,Green,No,Salt Lake City,Utah
2022-01-14,0330,ASA190,B739,19000,NCT,Green,No,Mather,California
2022-01-14,0333,,,Unk,SBA,Green,No,Santa Barbara,California
2022-01-14,0336,AWI3774,CRJ2,3200,DLH,Green,No,Duluth,Minnesota
2022-01-14,0345,SWA4397,B737,4000,N90,Green,No,Westbury,New York
2022-01-14,0346,UAL523,B752,18000,NCT,Green,No,Mather,California
2022-01-14,0400,FFT800,A20N,2000,PHL,Green,No,Philadelphia,Pennsylvania
2022-01-14,0420,ENY3795,E145,11000,ZFW,Green,No,Fort Worth,Texas
2022-01-14,0425,RPA3472,E170,7500,IND,Green,No,Indianapolis,Indiana
2022-01-14,0430,SWA5431,B737,13000,P50,Green,No,Phoenix,Arizona
2022-01-14,0453,ASA773,B739,3700,SAN,Green,No,San Diego,California
2022-01-14,0510,FDX1343,A306,4000,M03,Blue,No,Memphis,Tennessee
2022-01-14,0518,DAL1118,B752,10000,S46,Green,No,Burien,Washington
2022-01-14,0550,ASA574,B739,3000,SAN,Green,No,San Diego,California
2022-01-14,0602,QXE2579,E75L,11000,P80,Green,No,Portland,Oregon
2022-01-14,0605,SWA5734,B738,28000,ZOA,Green,No,Fremont,California
2022-01-14,0624,AAL2139,A21N,10000,SCT,Green,No,San Diego,California
2022-01-14,0629,DAL910,B739,10000,SCT,Green,No,San Diego,California
2022-01-14,2303,PDT6080,E145,27000,ZDC,Green,No,Leesburg,Virginia
2022-01-15,0008,N713LU,C172,4000,ZDC,Green,No,Leesburg,Virginia
2022-01-15,0030,ECG322,C550,4000,TPA,Green,No,Tampa,Florida
2022-01-15,0034,AAL1832,A321,14000,D01,Green,No,Denver,Colorado
2022-01-15,0040,UCA4824,E145,11000,HSV,Green,No,Huntsville,Alabama
2022-01-15,0120,VV7E120,B06,1000,PNS,Green,No,Pensacola,Florida
2022-01-15,0134,AAL2059,A319,10000,P50,Green,No,Phoenix,Arizona
2022-01-15,0135,AMD5,EC35,500,LCH,Green,No,Lake Charles,Louisiana
2022-01-15,0150,DAL642,B752,16000,ZLC,Green,No,Salt Lake City,Utah
2022-01-15,0200,ENY3932,E170,34000,ZJX,Green,No,Hillard,Florida
2022-01-15,0201,N3051W,PA28,2300,DTO,Green,No,Denton,Texas
2022-01-15,0233,JIA5617,CRJ9,1700,PNS,Green,No,Pensacola,Florida
2022-01-15,0246,TROY103,HELO,1000,LRD,Green,No,Laredo,Texas
2022-01-15,0255,ASH5772,CRJ9,8500,P50,Green,No,Phoenix,Arizona
2022-01-15,0255,TV5,AS50,1500,WHP,Green,No,Los Angeles,California
2022-01-15,0314,N412RV,RV12,1200,HIO,Green,No,Portland,Oregon
2022-01-15,0320,SWA2333,B737,6000,PCT,Green,No,Warrenton,Virginia
2022-01-15,0336,SWA1779,B737,2000,NCRCC,Green,No,Herndon,Virginia
2022-01-15,0342,ASA318,B738,8000,NCT,Green,No,Mather,California
2022-01-15,0421,IDAHO14,C208,9500,ELP,Green,No,El Paso,Texas
2022-01-15,0442,SKW3633,E75L,37000,ZDV,Red,No,Longmont,Colorado
2022-01-15,0450,FDX1818,B752,19000,NCT,Green,No,Mather,California
2022-01-15,0451,SWA3224,B737,2300,BUR,Green,No,Burbank,California
2022-01-15,0458,UAL1231,B753,13000,ZLA,Green,No,Palmsdale,California
2022-01-15,0543,HAL38,A21N,2700,SAN,Green,No,San Diego,California
2022-01-15,0545,N158TS,DA42,7000,ZMA,Green,No,Melbourne,Florida
2022-01-15,0714,DAL1580,B739,6500,P80,Unk,No,Portland,Oregon
2022-01-15,0759,ASA805,B738,7500,HCF,Green,No,Honolulu,Hawaii
2022-01-15,1055,REH18,HELO,Unk,SFO,Unk,No,San Francisco,California
2022-01-15,2340,AAL463,A321,2000,MCO,Green,No,Orlando,Florida
2022-01-16,0002,RPA4681,E75S,3000,NCRCC,Green,No,Herndon,Virginia
2022-01-16,0005,SWA5769,B737,6000,MIA,Green,No,Miami,Florida
2022-01-16,0008,SWA277,B737,5000,MIA,Green,No,Miami,Florida
2022-01-16,0020,SKW4707,E75L,3000,I90,Blue,No,Houston,Texas
2022-01-16,0024,SKW3647,CRJ1,4000,M98,Green,No,Minneapolis,Minnesota
2022-01-16,0108,SWA4466,B737,6000,P50,Green,No,Phoenix,Arizona
2022-01-16,0124,OXF1122,P28A,8500,U90,Green,No,Tucson,Arizona
2022-01-16,0133,SWA5380,B737,2500,SAT,Green,No,San Antonio,Texas
2022-01-16,0151,N5324G,C172,3600,MAF,Green,No,Midland,Texas
2022-01-16,0211,SKW5557,CRJ2,10000,ZLC,Green,No,Salt Lake City,Utah
2022-01-16,0219,DAL1507,A319,14000,S56,Green,No,Salt Lake City,Utah
2022-01-16,0222,RANGR41,C130,8000,D01,Green,No,Denver,Colorado
2022-01-16,0225,JIA5396,CRJ7,5000,CMH,Green,No,Columbus,Ohio
2022-01-16,0231,FFL638,C172,9000,ZLA,Green,No,Palmsdale,California
2022-01-16,0330,FFT100,A20N,3000,ZSU,Green,No,San Juan,Puerto Rico
2022-01-16,0334,HN2,HELO,4500,CKB,Green,No,Clarksburg,West Virginia
2022-01-16,0410,N88JA,C172,2500,CMH,Green,No,Columbus,Ohio
2022-01-16,0418,KONA72,C206,5500,BFL,Green,No,Bakersfield,California
2022-01-16,0444,N7432J,P28A,4500,SCT,Blue,No,San Diego,California
2022-01-16,0445,N626LF,HELO,3500,BOI,Blue,No,Boise,Idaho
2022-01-16,0515,HAL526,B712,3000,OGG,Green,No,Kahului,Hawaii
2022-01-16,0609,SKW3319,E75L,1500,SCT,Green,No,San Diego,California
2022-01-16,0725,UAL1584,B738,7000,SCT,Green,No,San Diego,California
2022-01-17,0107,LTA68,DA40,3500,IND,Green,No,Indianapolis,Indiana
2022-01-17,0130,BLZR11,HAWK,3000,CRP,Green,No,Corpus Christi,Texas
2022-01-17,0145,EJA523,C68A,6500,SLC,Green,No,Salt Lake City,Utah
2022-01-17,0218,N588SC,CRUZ,9500,D01,Green,No,Denver,Colorado
2022-01-17,0220,BYF14,C172,2000,NCT,Blue,No,Mather,California
2022-01-17,0237,SKW3530,E75L,18000,ZOA,Green,No,Fremont,California
2022-01-17,0248,UAL1652,A320,31000,ZHU,Blue,No,Houston,Texas
2022-01-17,0321,N913SB,PC12,5500,FAT,Green,No,Fresno,California
2022-01-17,0341,N485DL,SR22,7500,APA,Red,No,Denver,Colorado
2022-01-17,0411,AAY1204,A320,7500,ZLC,Green,No,Salt Lake City,Utah
2022-01-17,0412,SWA4426,B738,3800,SAN,Green,No,San Diego,California
2022-01-17,0441,IDAHO72,AS50,1000,RSW,Green,No,Fort Myers,Florida
2022-01-17,0501,SWA2369,B737,9000,P80,Green,No,Portland,Oregon
2022-01-17,0515,AAY67,A320,8000,NCT,Green,No,Mather,California
2022-01-17,0616,SWA143,B737,9000,P50,Green,No,Phoenix,Arizona
2022-01-17,2359,N5784F,P28A,2000,LIT,Green,No,Little Rock,Arkansas
2022-01-18,0056,N6579F,C150,4700,SAT,Green,No,San Antonio,Texas
2022-01-18,0140,N4768E,C172,9500,P50,Green,No,Phoenix,Arizona
2022-01-18,0147,SWA3328,B38M,11000,D01,Green,No,Denver,Colorado
2022-01-18,0216,UCA4905,E145,4000,I90,Green,No,Houston,Texas
2022-01-18,0220,N460LE,R22,4500,RDM,Blue,No,Redmond,Oregon
2022-01-18,0222,SKW143R,CRJ7,16000,ZLC,Green,No,Salt Lake City,Utah
2022-01-18,0223,KONA72,C206,5500,BFL,Green,No,Bakersfield,California
2022-01-18,0223,DAL1064,B738,16000,ZLC,Green,No,Salt Lake City,Utah
2022-01-18,0223,SKW5722,E75L,37000,ZAB,Green,No,Albuquerque,New Mexico
2022-01-18,0232,N1297D,C170,3000,CHD,Green,No,Chandler,Arizona
2022-01-18,0242,N4312R,C172,3800,BOI,Blue,No,Boise,Idaho
2022-01-18,0250,SRVY2,C208,7500,U90,Green,No,Tucson,Arizona
2022-01-18,0250,UCA4244,E145,25000,ZHU,Blue,No,Houston,Texas
2022-01-18,0330,N872FS,C172,9000,D01,Green,No,Denver,Colorado
2022-01-18,0415,FDX1602,B752,9000,C90,Green,No,Elgin,Illinois
2022-01-18,0430,DAL2927,B739,15000,ZTL,Blue,No,Hampton,Georgia
2022-01-18,0503,CYO500,LJ60,9000,P50,Green,No,Phoenix,Arizona
2022-01-18,0511,N921LL,EC45,2200,ZAU,Green,No,Aurora,Illinois
2022-01-18,0521,ASH5952,CRJ9,1700,I90,Green,No,Houston,Texas
2022-01-18,1315,ENY3647,E145,4000,D10,Blue,No,Dallas-Fort Worth,Texas
2022-01-19,0005,JIA5580,CRJ9,4000,HSV,Green,No,Huntsville,Alabama
2022-01-19,0051,N35491,C172,2000,HOP,Green,No,Fort Campbell/Hopkinsville,Kentucky
2022-01-19,0055,ZMBE1,AS65,2700,ACY,Red,No,Atlantic City,New Jersey
2022-01-19,0057,N361LU,C172,2600,ARR,Blue,No,Chicago/Aurora,Illinois
2022-01-19,0105,LBTY166,C172,2500,ROA,Green,No,Roanoke,Virginia
2022-01-19,0113,R24540,H60,3500,SDF,Green,No,Louisville,Kentucky
2022-01-19,0150,AAL2806,A321,8000,D10,Green,No,Dallas-Fort Worth,Texas
2022-01-19,0158,SWA1938,B738,2000,I90,Green,No,Houston,Texas
2022-01-19,0220,SKW2996,E75L,8000,NCT,Green,No,Mather,California
2022-01-19,0222,DAL361,A321,9000,A80,Green,No,Peachtree City,Georgia
2022-01-19,0250,N930DK,R44,500,FUL,Green,Yes,Fullerton,California
2022-01-19,0328,N704D,C172,4000,ZAU,Green,No,Aurora,Illinois
2022-01-19,0425,JSX179,E135,2300,BUR,Green,No,Burbank,California
2022-01-19,0444,UPS1189,MD11,4000,SDF,Blue,No,Louisville,Kentucky
2022-01-19,0451,IMUA205,HELO,2000,HCF,Green,No,Honolulu,Hawaii
2022-01-19,0459,ASA1309,A320,10200,S46,Green,No,Burien,Washington
2022-01-19,0503,N700ES,GA6C,2500,BUR,Green,No,Burbank,California
2022-01-19,0515,SWA1391,B737,2300,BUR,Green,No,Burbank,California
2022-01-19,0540,QXE2305,E75L,7000,ZSE,Blue,No,Auburn,Washington
2022-01-19,0650,FDY697,C208,5000,HCF,Green,No,Honolulu,Hawaii
2022-01-19,2248,FDY238,C208,6000,PIT,Blue,No,Pittsburgh,Pennsylvania
2022-01-20,0035,N739RL,C172,3000,A80,Blue,No,Peachtree City,Georgia
2022-01-20,0155,MRA628,C208,1700,PNS,Blue,No,Pensacola,Florida
2022-01-20,0159,SKW3288,CRJ7,2000,BFL,Green,No,Bakersfield,California
2022-01-20,0212,AAL2523,A321,13000,ZTL,Green,No,Hampton,Georgia
2022-01-20,0218,N108KN,LJ45,12000,JCF,Green,No,Edwards AFB,California
2022-01-20,0220,BOLT02,F35,8000,LSV,Blue,No,Las Vegas,Nevada
2022-01-20,0307,ASH5744,CRJ9,3000,PHX,Dark Blue,No,Phoenix,Arizona
2022-01-20,0330,IDAHO72,AS50,800,RSW,Green,No,Fort Myers,Florida
2022-01-20,0402,SKW4153,CRJ9,7000,SDF,Green,No,Louisville,Kentucky
2022-01-20,0430,N75733,C172,5000,SCT,Green,No,San Diego,California
2022-01-20,0522,FDX1610,B763,14000,IND,Green,No,Indianapolis,Indiana
2022-01-20,0939,UPS896,B752,20000,ZID,Green,No,Indianapolis,Indiana
2022-01-20,2204,TRPR9,HELO,1900,MSP,Purple,No,Minneapolis,Minnesota
2022-01-20,2335,RPA5654,E75S,4000,LEX,Green,No,Lexington,Kentucky
2022-01-20,2345,C6586,AS65,300,ZMA,Green,No,Melbourne,Florida
2022-01-20,2355,FFT1298,A20N,7000,ZBW,Green,No,Nashua,New Hampshire
2022-01-21,0009,AAL1163,A321,16500,ZBW,Green,No,Nashua,New Hampshire
2022-01-21,0040,N770LA,BE58,3500,D10,Blue,No,Dallas-Fort Worth,Texas
2022-01-21,0040,N858ME,C560,7400,D10,Blue,No,Dallas-Fort Worth,Texas
2022-01-21,0040,LXJ96,GLEX,7000,D10,Blue,No,Dallas-Fort Worth,Texas
2022-01-21,0136,NSH90,F900,500,BFI,Green,No,Seattle,Washington
2022-01-21,0139,SKW4104,E75L,2000,SEA,Green,No,Seattle,Washington
2022-01-21,0140,SWA834,B737,8000,D10,Blue,No,Dallas-Fort Worth,Texas
2022-01-21,0204,SKW2935,CRJ2,5800,MFR,Green,No,Medford,Oregon
2022-01-21,0211,ABX105,B763,16000,ZLA,Green,No,Palmsdale,California
2022-01-21,0230,GTI3800,B763,38000,ZDV,Green,No,Longmont,Colorado
2022-01-21,0230,N414WG,C172,4500,NCT,Blue,No,Mather,California
2022-01-21,0255,N333VM,COZY,3000,NCT,Green,No,Mather,California
2022-01-21,0302,AAL1406,A321,3800,SAT,Green,No,San Antonio,Texas
2022-01-21,0305,N2955L,M20T,5500,NCT,Green,No,Mather,California
2022-01-21,0315,PD45,R44,1000,EMT,Green,No,El Monte,California
2022-01-21,0320,SKW3461,E75L,14000,NCT,Blue,No,Mather,California
2022-01-21,0321,N560CX,C560,12500,PSC,Green,No,Pasco,Washington
2022-01-21,0325,SWA928,B737,1800,ALB,Green,No,Albuquerque,New York
2022-01-21,0325,N624PA,C152,4500,NTD,Blue,No,Oxnard,California
2022-01-21,0329,N98525,C172,1700,DAB,Green,No,Daytona Beach,Florida
2022-01-21,0340,N1349F,C172,2000,FUL,Unk,No,Fullerton,California
2022-01-21,0344,AAL1207,A321,4000,TUS,Green,No,Tucson,Arizona
2022-01-21,0346,DAL836,B739,5300,LAS,Green,No,Las Vegas,Nevada
2022-01-21,0411,AAL1771,A21N,13000,L30,White,No,Las Vegas,Nevada
2022-01-21,0424,ASA1461,B738,10000,NCT,Green,No,Mather,California
2022-01-21,0540,WWI50,CL60,12500,JCF,Green,No,Edwards AFB,California
2022-01-21,0810,SKW3917,E75L,10200,ZSE,Green,No,Auburn,Washington
2022-01-21,0933,UPS676,B752,16500,SGF,Green,No,Springfield,Missouri
2022-01-21,1005,UPS490,A306,3500,SDF,Green,No,Louisville,Kentucky
2022-01-21,1100,FDX1885,MD11,10000,NCT,Green,No,Mather,California
2022-01-21,1150,SWA2117,B738,15000,ZNY,Green,No,Ronkonkoma,New York
2022-01-21,1434,UPS9896,B763,4000,NCT,Green,No,Mather,California
2022-01-22,0022,FLNT804,C206,2500,I90,Blue,No,Houston,Texas
2022-01-22,0052,N30117,P28A,3000,I90,Green,No,Houston,Texas
2022-01-22,0053,PDT6197,E145,4600,ROA,Green,No,Roanoke,Virginia
2022-01-22,0054,JBU955,E190,20000,ZNY,Green,No,Ronkonkoma,New York
2022-01-22,0055,N53068,C172,4500,ZKC,Green,No,Olathe,Kansas
2022-01-22,0100,AAL801,A320,12000,ZDC,Green,No,Leesburg,Virginia
2022-01-22,0120,UAL2475,B737,5000,CLE,Green,No,Cleveland,Ohio
2022-01-22,0142,ALOMA77,DH8C,9000,ELP,Green,No,El Paso,Texas
2022-01-22,0215,SKW5322,CRJ2,13000,D01,Blue,No,Denver,Colorado
2022-01-22,0222,LYM4230,SW4,7500,D01,Blue,No,Denver,Colorado
2022-01-22,0235,SKW3937,E75L,1400,SEA,Green,No,Seattle,Washington
2022-01-22,0300,DAL1922,B738,1400,SEA,Green,No,Seattle,Washington
2022-01-22,0304,LN986AC,PC12,3000,FSD,Green,No,Sioux Falls,South Dakota
2022-01-22,0310,SKW3234,CRJ7,10000,GJT,Green,No,Grand Junction,Colorado
2022-01-22,0325,ASA1405,B739,1800,SEA,Green,No,Seattle,Washington
2022-01-22,0336,DAL1681,B738,1200,SEA,Green,No,Seattle,Washington
2022-01-22,0349,DAL680,B739,1300,SEA,Green,No,Seattle,Washington
2022-01-22,0351,DAL1837,B738,1200,SEA,Green,No,Seattle,Washington
2022-01-22,0411,RPA5010,E75S,20000,ZBW,Green,No,Nashua,New Hampshire
2022-01-22,0422,SWA1074,B737,4000,OKC,Green,No,Oklahoma City,Oklahoma
2022-01-22,0423,SWA240,B737,1200,JCF,Green,No,Edwards AFB,California
2022-01-22,0455,ABX105,B767,2500,P50,Green,No,Phoenix,Arizona
2022-01-22,0530,ASA118,B738,22000,ZOA,Green,No,Fremont,California
2022-01-22,0547,SWA409,B38M,14000,ZLA,Green,No,Palmsdale,California
2022-01-22,0557,AAL1763,A321,8000,SCT,Green,No,San Diego,California
2022-01-22,0624,NKS1359,A321,12000,SCT,Green,No,San Diego,California
2022-01-22,0752,ASA807,B738,4000,HCF,Green,No,Honolulu,Hawaii
2022-01-22,0818,ASA805,B738,8000,OGG,Blue,No,Kahului,Hawaii
2022-01-22,2312,KAP407,C402,8000,BTV,Green,No,Burlington,Vermont
2022-01-22,2317,KSF13,C172,2500,CAK,Green,No,Akron,Ohio
2022-01-23,0014,N11CA,P28A,4000,A80,Green,No,Peachtree City,Georgia
2022-01-23,0050,DAL520,B752,15000,A80,Green,No,Peachtree City,Georgia
2022-01-23,0116,GTI3655,B738,8000,CMH,Green,No,Columbus,Ohio
2022-01-23,0126,TAP236,A339,16000,ZOA,Green,No,Fremont,California
2022-01-23,0145,SWA3339,B737,10000,SBN,Green,No,South Bend,Indiana
2022-01-23,0149,QXE2539,E75L,8000,S56,Green,No,Salt Lake City,Utah
2022-01-23,0153,EJA729,CL35,24000,ZLA,Green,No,Palmsdale,California
2022-01-23,0158,N127HF,C172,2000,PWM,Green,No,Portland,Maine
2022-01-23,0201,FDX988,A306,1600,MIA,Green,No,Miami,Florida
2022-01-23,0258,N69169J,P28A,3000,PDK,Green,No,Atlanta,Georgia
2022-01-23,0305,SKW5614,E75L,1400,LAX,Blue,No,Los Angeles,California
2022-01-23,0307,DAL1617,B763,3100,CVG,Green,No,Covington,Kentucky
2022-01-23,0325,N108AN,C208,5000,P50,Green,No,Phoenix,Arizona
2022-01-23,0342,ENY3543,E170,3000,CHS,Green,No,Charleston ,South Carolina
2022-01-23,0414,JBU2516,E190,15000,SYR,Green,No,Syracuse,New York
2022-01-23,0430,NAC801,B763,7500,MIA,Green,No,Miami,Florida
2022-01-23,0449,SKW3779,E75L,9000,NCT,Blue,No,Mather,California
2022-01-23,0450,ASA17,B738,7000,ZSE,Green,No,Auburn,Washington
2022-01-23,0520,AAL450,B738,2800,SAT,Green,No,San Antonio,Texas
2022-01-23,0548,DAL443,B753,8000,HCF,Green,No,Honolulu,Hawaii
2022-01-23,0604,SKW3403,E75L,8000,ZOA,Blue,No,Fremont,California
2022-01-23,0701,UAL2482,B39M,8400,NCT,Green,No,Mather,California
2022-01-23,1240,DAL485,B757,37000,ZSE,Green,No,Auburn,Washington
2022-01-23,2300,N28277,AA5,5000,S56,Green,No,Salt Lake City,Utah
2022-01-23,2334,N8407L,C172,2000,AZO,Blue,No,Kalamazoo,Michigan
2022-01-23,2355,SWA311,B737,4500,BNA,Green,No,Nashville,Tennessee
2022-01-24,0002,DAL1639,A320,18000,M03,Green,No,Memphis,Tennessee
2022-01-24,0020,N13184,C172,3500,MLU,Green,No,Monroe,Louisiana
2022-01-24,0025,EDV5173,CRJ2,6000,D21,Green,No,Detroit,Michigan
2022-01-24,0110,DAL2541,B737,39000,ZTL,Blue,No,Hampton,Georgia
2022-01-24,0141,N96621,C172,Unk,MYF,Green,No,San Diego,California
2022-01-24,0151,N350HH,CL35,9000,STS,Green,No,Santa Rosa,California
2022-01-24,0159,N700GK,TBM8,Unk,FSM,Green,No,Fort Smith,Arkansas
2022-01-24,0215,EJA754,CL35,Unk,ZNY,Green,No,Ronkonkoma,New York
2022-01-24,0225,N6919J,P28A,4000,CHA,Green,No,Chattanooga,Tennessee
2022-01-24,0235,NKS338,A321,1000,FLL,Green,No,Fort Lauderdale,Florida
2022-01-24,0240,N711SX,GLEX,8000,ABQ,Blue,No,Albuquerque,New Mexico
2022-01-24,0255,ZAMD02,HELO,2500,MSY,Blue,No,New Orleans,Louisiana
2022-01-24,0318,AAY1807,A320,4300,TPA,Green,No,Tampa,Florida
2022-01-24,0324,SWA1933,B737,11000,MSY,Green,No,New Orleans,Louisiana
2022-01-24,0330,JBU791,A321,2300,TPA,Green,No,Tampa,Florida
2022-01-24,0340,SWA577,B737,29000,ZME,Green,No,Memphis,Tennessee
2022-01-24,0345,DAL926,B739,14000,ZSE,Green,No,Auburn,Washington
2022-01-24,0350,SKW5346,E75L,10000,ICT,Green and Red,No,Wichita,Kansas
2022-01-24,0355,LN135WL,EC35,3500,ROA,Green,No,Roanoke,Virginia
2022-01-24,0456,WWI50,CL60,11000,JCF,Green,No,Edwards AFB,California
2022-01-24,0457,FFT1985,A20N,2700,BUR,Green,No,Burbank,California
2022-01-24,0457,TRF428,C172,6500,ZFW,Green,No,Fort Worth,Texas
2022-01-24,0525,SKW3716,E75L,10000,ICT,Green,No,Wichita,Kansas
2022-01-24,0542,ENY3588,E145,4300,ZKC,Green,No,Olathe,Kansas
2022-01-24,0707,SWA1076,B737,11000,ABQ,Green,No,Albuquerque,New Mexico
2022-01-24,0712,SKW5494,CRJ2,5000,ZOA,Blue,No,Fremont,California
2022-01-24,0920,NKS356,A320,4000,L30,White And Green,No,Las Vegas,Nevada
2022-01-24,1055,ATN3452,B763,10000,ZLA,Green,No,Palmsdale,California
2022-01-24,1137,N883MT,C501,1200,LIT,Green,No,Little Rock,Arkansas
2022-01-24,1359,SWA1788,B738,5000,NCT,Green,No,Mather,California
2022-01-25,0048,N924MM,C172,3800,ROA,Green,No,Roanoke,Virginia
2022-01-25,0100,UAL2602,B773,40000,ZDC,Green,No,Leesburg,Virginia
2022-01-25,0146,DAL2993,B717,Unk,CLT,Unk,No,Charlotte,North Carolina
2022-01-25,0200,SWA1786,B737,7000,NCT,Green,No,Mather,California
2022-01-25,0217,N22318,C172,6500,A80,Green,No,Peachtree City,Georgia
2022-01-25,0235,DAL998,A321,8000,S56,Green,No,Salt Lake City,Utah
2022-01-25,0250,DAL2663,A321,9000,CLT,Green,No,Charlotte,North Carolina
2022-01-25,0250,SWA1017,B738,20000,NCT,Green,No,Mather,California
2022-01-25,0322,ENY4204,E170,11000,SGF,Green,No,Springfield,Missouri
2022-01-25,0415,DAL1278,B737,18000,ZTL,Green,No,Hampton,Georgia
2022-01-25,0510,QXE2305,E75L,36000,ZSE,Green,No,Auburn,Washington
2022-01-25,0510,ACA558,B38M,39000,ZSE,Green,No,Auburn,Washington
2022-01-25,0600,GELD11,DC10,25000,ZSE,Green,No,Auburn,Washington
2022-01-25,0737,SWA276,B38M,500,LIH,Green,No,Lihue,Hawaii
2022-01-25,0925,NKS398,A319,5000,MIA,Green,No,Miami,Florida
2022-01-25,1123,N67856,C172,4500,A80,Green,No,Peachtree City,Georgia
2022-01-26,0004,SKW3855,CRJ9,3000,D21,Green,No,Detroit,Michigan
2022-01-26,0012,N145PJ,LJ45,4000,PBI,Green,No,West Palm Beach,Florida
2022-01-26,0058,AAL941,B738,9000,D10,Green,No,Dallas-Fort Worth,Texas
2022-01-26,0114,N7345E,C172,2800,MQY,Green,No,Smyrna,Tennessee
2022-01-26,0120,SWA1452,B737,10000,CMH,Green,No,Columbus,Ohio
2022-01-26,0126,LFT1,S76,500,OPF,Green,No,Miami,Florida
2022-01-26,0126,ALOMA70,DH80,15000,ZAB,Green,No,Albuquerque,New Mexico
2022-01-26,0127,SWA245,B737,7300,ABQ,Green,No,Albuquerque,New Mexico
2022-01-26,0132,EDG105,GLF5,Unk,A80,Unk,No,Peachtree City,Georgia
2022-01-26,0254,JIA5608,CRJ7,2900,GSP,Green,No,Greer,South Carolina
2022-01-26,0255,SWA185,B737,1600,AUS,Green,No,Austin,Texas
2022-01-26,0325,N7073Y,HELO,Unk,BOI,Unk,No,Boise,Idaho
2022-01-26,0333,AAL623,A320,9000,P50,Green,No,Phoenix,Arizona
2022-01-26,0343,N6717H,C172,2500,RSW,Green,No,Fort Myers,Florida
2022-01-26,0346,FDX1273,B767,38000,ZBW,Green,No,Nashua,New Hampshire
2022-01-26,0354,RPA4814,E75S,6000,MCI,Purple,No,Kansas City,Missouri
2022-01-26,0400,SIS300,CL30,13000,JCF,Green,No,Edwards AFB,California
2022-01-26,0412,N198TH,C172,3500,CRQ,Green,No,Carlsbad,California
2022-01-26,0435,FADE01,F16,3600,ZAB,Green,No,Albuquerque,New Mexico
2022-01-26,0445,CTL65,AC50,5000,ZHU,Green,No,Houston,Texas
2022-01-26,0450,SKW3359,E75L,31000,ZSE,Blue,No,Auburn,Washington
2022-01-26,0454,N761BL,C210,7500,ZOA,Green,No,Fremont,California
2022-01-26,0458,UAL743,B739,15000,SCT,Green,No,San Diego,California
2022-01-26,0515,SKW5731,CRJ2,7000,NCT,Green,No,Mather,California
2022-01-26,0559,FDX5225,B77L,36000,ZID,Green,No,Indianapolis,Indiana
2022-01-26,0633,SWA1665,B738,7800,ABQ,Green,No,Albuquerque,New Mexico
2022-01-26,0648,QXE2533,E75L,7000,NCT,Green,No,Mather,California
